center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift
Ses05F_impro03_F058,Ses05F_impro03_F057,Ses05F_impro03_M065,hap,hap,hap,3,1,0
Ses05F_impro03_M066,Ses05F_impro03_M065,Ses05F_impro03_F058,hap,hap,hap,2,1,0
Ses05F_impro03_F059,Ses05F_impro03_F058,Ses05F_impro03_M066,hap,hap,hap,2,1,0
Ses05F_impro03_M067,Ses05F_impro03_M066,Ses05F_impro03_F059,hap,hap,hap,2,1,0
Ses05F_impro03_F060,Ses05F_impro03_F059,Ses05F_impro03_M067,hap,hap,hap,2,1,0
Ses05F_impro03_M068,Ses05F_impro03_M067,Ses05F_impro03_F060,hap,hap,hap,2,1,0
Ses05F_impro04_F000,pad,pad,sad,pad,pad,None,None,0
Ses05F_impro04_M000,pad,Ses05F_impro04_F000,neu,pad,sad,None,1,0
Ses05F_impro04_F001,Ses05F_impro04_F000,Ses05F_impro04_M000,xxx,sad,neu,2,1,1
Ses05F_impro04_M001,Ses05F_impro04_M000,Ses05F_impro04_F001,neu,neu,xxx,2,1,0
Ses05F_impro04_F002,Ses05F_impro04_F001,Ses05F_impro04_M001,fru,xxx,neu,2,1,1
Ses05F_impro04_M002,Ses05F_impro04_M001,Ses05F_impro04_F002,fru,neu,fru,2,1,1
Ses05F_impro04_F003,Ses05F_impro04_F002,Ses05F_impro04_M002,fru,fru,fru,2,1,0
Ses05F_impro04_M003,Ses05F_impro04_M002,Ses05F_impro04_F003,neu,fru,fru,2,1,1
Ses05F_impro04_F004,Ses05F_impro04_F003,Ses05F_impro04_M003,fru,fru,neu,2,1,0
Ses05F_impro04_M004,Ses05F_impro04_M003,Ses05F_impro04_F004,neu,neu,fru,2,1,0
Ses05F_impro04_F005,Ses05F_impro04_F004,Ses05F_impro04_M004,fru,fru,neu,2,1,0
Ses05F_impro04_M005,Ses05F_impro04_M004,Ses05F_impro04_F005,neu,neu,fru,2,1,0
Ses05F_impro04_F006,Ses05F_impro04_F005,Ses05F_impro04_M005,fru,fru,neu,2,1,0
Ses05F_impro04_M006,Ses05F_impro04_M005,Ses05F_impro04_F006,fru,neu,fru,2,1,1
Ses05F_impro04_F007,Ses05F_impro04_F006,Ses05F_impro04_M006,fru,fru,fru,2,1,0
Ses05F_impro04_M007,Ses05F_impro04_M006,Ses05F_impro04_F007,neu,fru,fru,2,1,1
Ses05F_impro04_F008,Ses05F_impro04_F007,Ses05F_impro04_M007,ang,fru,neu,2,1,1
Ses05F_impro04_M008,Ses05F_impro04_M007,Ses05F_impro04_F008,neu,neu,ang,2,1,0
Ses05F_impro04_F009,Ses05F_impro04_F008,Ses05F_impro04_M008,fru,ang,neu,2,1,1
Ses05F_impro04_M009,Ses05F_impro04_M008,Ses05F_impro04_F009,neu,neu,fru,2,1,0
Ses05F_impro04_F010,Ses05F_impro04_F009,Ses05F_impro04_M009,fru,fru,neu,2,1,0
Ses05F_impro04_M010,Ses05F_impro04_M009,Ses05F_impro04_F010,neu,neu,fru,2,1,0
Ses05F_impro04_F011,Ses05F_impro04_F010,Ses05F_impro04_M010,fru,fru,neu,2,1,0
Ses05F_impro04_M011,Ses05F_impro04_M010,Ses05F_impro04_F011,neu,neu,fru,2,1,0
Ses05F_impro04_F012,Ses05F_impro04_F011,Ses05F_impro04_M011,fru,fru,neu,2,1,0
Ses05F_impro04_M012,Ses05F_impro04_M011,Ses05F_impro04_F012,neu,neu,fru,2,1,0
Ses05F_impro04_F013,Ses05F_impro04_F012,Ses05F_impro04_M012,fru,fru,neu,2,1,0
Ses05F_impro04_M013,Ses05F_impro04_M012,Ses05F_impro04_F013,neu,neu,fru,2,1,0
Ses05F_impro04_F014,Ses05F_impro04_F013,Ses05F_impro04_M013,fru,fru,neu,2,1,0
Ses05F_impro04_M014,Ses05F_impro04_M013,Ses05F_impro04_F014,fru,neu,fru,2,1,1
Ses05F_impro04_F015,Ses05F_impro04_F014,Ses05F_impro04_M014,sad,fru,fru,2,1,1
Ses05F_impro04_F016,Ses05F_impro04_F015,Ses05F_impro04_M014,sad,sad,fru,1,2,0
Ses05F_impro04_M015,Ses05F_impro04_M014,Ses05F_impro04_F016,neu,fru,sad,3,1,1
Ses05F_impro04_F017,Ses05F_impro04_F016,Ses05F_impro04_M015,sad,sad,neu,2,1,0
Ses05F_impro04_M016,Ses05F_impro04_M015,Ses05F_impro04_F017,neu,neu,sad,2,1,0
Ses05F_impro04_F018,Ses05F_impro04_F017,Ses05F_impro04_M016,xxx,sad,neu,2,1,1
Ses05F_impro04_M017,Ses05F_impro04_M016,Ses05F_impro04_F018,neu,neu,xxx,2,1,0
Ses05F_impro04_F019,Ses05F_impro04_F018,Ses05F_impro04_M017,sad,xxx,neu,2,1,1
Ses05F_impro04_M018,Ses05F_impro04_M017,Ses05F_impro04_F019,xxx,neu,sad,2,1,1
Ses05F_impro04_F020,Ses05F_impro04_F019,Ses05F_impro04_M018,fru,sad,xxx,2,1,1
Ses05F_impro04_M019,Ses05F_impro04_M018,Ses05F_impro04_F020,fru,xxx,fru,2,1,1
Ses05F_impro04_F021,Ses05F_impro04_F020,Ses05F_impro04_M019,xxx,fru,fru,2,1,1
Ses05F_impro04_M020,Ses05F_impro04_M019,Ses05F_impro04_F021,neu,fru,xxx,2,1,1
Ses05F_impro04_F022,Ses05F_impro04_F021,Ses05F_impro04_M020,sad,xxx,neu,2,1,1
Ses05F_impro04_M021,Ses05F_impro04_M020,Ses05F_impro04_F022,fru,neu,sad,2,1,1
Ses05F_impro04_F023,Ses05F_impro04_F022,Ses05F_impro04_M021,sad,sad,fru,2,1,0
Ses05F_impro04_M022,Ses05F_impro04_M021,Ses05F_impro04_F023,neu,fru,sad,2,1,1
Ses05F_impro04_F024,Ses05F_impro04_F023,Ses05F_impro04_M022,fru,sad,neu,2,1,1
Ses05F_impro04_M023,Ses05F_impro04_M022,Ses05F_impro04_F024,fru,neu,fru,2,1,1
Ses05F_impro04_F025,Ses05F_impro04_F024,Ses05F_impro04_M023,xxx,fru,fru,2,1,1
Ses05F_impro04_M024,Ses05F_impro04_M023,Ses05F_impro04_F025,neu,fru,xxx,2,1,1
Ses05F_impro04_F026,Ses05F_impro04_F025,Ses05F_impro04_M024,fru,xxx,neu,2,1,1
Ses05F_impro04_M025,Ses05F_impro04_M024,Ses05F_impro04_F026,neu,neu,fru,2,1,0
Ses05F_impro04_F027,Ses05F_impro04_F026,Ses05F_impro04_M025,xxx,fru,neu,2,1,1
Ses05F_impro04_M026,Ses05F_impro04_M025,Ses05F_impro04_F027,neu,neu,xxx,2,1,0
Ses05F_impro04_F028,Ses05F_impro04_F027,Ses05F_impro04_M026,fru,xxx,neu,2,1,1
Ses05F_impro04_M027,Ses05F_impro04_M026,Ses05F_impro04_F028,neu,neu,fru,2,1,0
Ses05F_impro04_F029,Ses05F_impro04_F028,Ses05F_impro04_M027,fru,fru,neu,2,1,0
Ses05F_impro04_M028,Ses05F_impro04_M027,Ses05F_impro04_F029,neu,neu,fru,2,1,0
Ses05F_impro04_F030,Ses05F_impro04_F029,Ses05F_impro04_M028,fru,fru,neu,2,1,0
Ses05F_impro04_M029,Ses05F_impro04_M028,Ses05F_impro04_F030,neu,neu,fru,2,1,0
Ses05F_impro04_F031,Ses05F_impro04_F030,Ses05F_impro04_M029,fru,fru,neu,2,1,0
Ses05F_impro04_M030,Ses05F_impro04_M029,Ses05F_impro04_F031,neu,neu,fru,2,1,0
Ses05F_impro04_F032,Ses05F_impro04_F031,Ses05F_impro04_M030,fru,fru,neu,2,1,0
Ses05F_impro04_M031,Ses05F_impro04_M030,Ses05F_impro04_F032,neu,neu,fru,2,1,0
Ses05F_impro04_F033,Ses05F_impro04_F032,Ses05F_impro04_M031,fru,fru,neu,2,1,0
Ses05F_impro04_M032,Ses05F_impro04_M031,Ses05F_impro04_F033,neu,neu,fru,2,1,0
Ses05F_impro04_F034,Ses05F_impro04_F033,Ses05F_impro04_M032,fru,fru,neu,2,1,0
Ses05F_impro04_M033,Ses05F_impro04_M032,Ses05F_impro04_F034,neu,neu,fru,2,1,0
Ses05F_impro04_F035,Ses05F_impro04_F034,Ses05F_impro04_M033,fru,fru,neu,2,1,0
Ses05F_impro04_F036,Ses05F_impro04_F035,Ses05F_impro04_M033,fru,fru,neu,1,2,0
Ses05F_impro04_M034,Ses05F_impro04_M033,Ses05F_impro04_F036,neu,neu,fru,3,1,0
Ses05F_impro04_F037,Ses05F_impro04_F036,Ses05F_impro04_M034,fru,fru,neu,2,1,0
Ses05F_impro04_M035,Ses05F_impro04_M034,Ses05F_impro04_F037,neu,neu,fru,2,1,0
Ses05F_impro04_F038,Ses05F_impro04_F037,Ses05F_impro04_M035,neu,fru,neu,2,1,1
Ses05F_impro04_M036,Ses05F_impro04_M035,Ses05F_impro04_F038,neu,neu,neu,2,1,0
Ses05F_impro04_F039,Ses05F_impro04_F038,Ses05F_impro04_M036,neu,neu,neu,2,1,0
Ses05F_impro04_M037,Ses05F_impro04_M036,Ses05F_impro04_F039,neu,neu,neu,2,1,0
Ses05F_impro04_F040,Ses05F_impro04_F039,Ses05F_impro04_M037,neu,neu,neu,2,1,0
Ses05F_impro04_M038,Ses05F_impro04_M037,Ses05F_impro04_F040,neu,neu,neu,2,1,0
Ses05F_impro04_F041,Ses05F_impro04_F040,Ses05F_impro04_M038,neu,neu,neu,2,1,0
Ses05F_impro04_M039,Ses05F_impro04_M038,Ses05F_impro04_F041,neu,neu,neu,2,1,0
Ses05F_impro04_F042,Ses05F_impro04_F041,Ses05F_impro04_M039,sad,neu,neu,2,1,1
Ses05F_impro04_M040,Ses05F_impro04_M039,Ses05F_impro04_F042,neu,neu,sad,2,1,0
Ses05F_impro04_F043,Ses05F_impro04_F042,Ses05F_impro04_M040,neu,sad,neu,2,1,1
Ses05F_impro04_M041,Ses05F_impro04_M040,Ses05F_impro04_F043,neu,neu,neu,2,1,0
Ses05F_impro04_F044,Ses05F_impro04_F043,Ses05F_impro04_M041,neu,neu,neu,2,1,0
Ses05F_impro04_M042,Ses05F_impro04_M041,Ses05F_impro04_F044,neu,neu,neu,2,1,0
Ses05F_impro04_F045,Ses05F_impro04_F044,Ses05F_impro04_M042,neu,neu,neu,2,1,0
Ses05F_impro04_F046,Ses05F_impro04_F045,Ses05F_impro04_M042,xxx,neu,neu,1,2,1
Ses05F_impro04_M043,Ses05F_impro04_M042,Ses05F_impro04_F046,neu,neu,xxx,3,1,0
Ses05F_impro05_F000,pad,pad,neu,pad,pad,None,None,0
Ses05F_impro05_M000,pad,Ses05F_impro05_F000,neu,pad,neu,None,1,0
Ses05F_impro05_F001,Ses05F_impro05_F000,Ses05F_impro05_M000,neu,neu,neu,2,1,0
Ses05F_impro05_M001,Ses05F_impro05_M000,Ses05F_impro05_F001,neu,neu,neu,2,1,0
Ses05F_impro05_F002,Ses05F_impro05_F001,Ses05F_impro05_M001,neu,neu,neu,2,1,0
Ses05F_impro05_M002,Ses05F_impro05_M001,Ses05F_impro05_F002,neu,neu,neu,2,1,0
Ses05F_impro05_F003,Ses05F_impro05_F002,Ses05F_impro05_M002,fru,neu,neu,2,1,1
Ses05F_impro05_M003,Ses05F_impro05_M002,Ses05F_impro05_F003,neu,neu,fru,2,1,0
Ses05F_impro05_F004,Ses05F_impro05_F003,Ses05F_impro05_M003,neu,fru,neu,2,1,1
Ses05F_impro05_F005,Ses05F_impro05_F004,Ses05F_impro05_M003,neu,neu,neu,1,2,0
Ses05F_impro05_M004,Ses05F_impro05_M003,Ses05F_impro05_F005,neu,neu,neu,3,1,0
Ses05F_impro05_M005,Ses05F_impro05_M004,Ses05F_impro05_F005,neu,neu,neu,1,2,0
Ses05F_impro05_F006,Ses05F_impro05_F005,Ses05F_impro05_M005,neu,neu,neu,3,1,0
Ses05F_impro05_M006,Ses05F_impro05_M005,Ses05F_impro05_F006,neu,neu,neu,2,1,0
Ses05F_impro05_M007,Ses05F_impro05_M006,Ses05F_impro05_F006,neu,neu,neu,1,2,0
Ses05F_impro05_F007,Ses05F_impro05_F006,Ses05F_impro05_M007,neu,neu,neu,3,1,0
Ses05F_impro05_M008,Ses05F_impro05_M007,Ses05F_impro05_F007,neu,neu,neu,2,1,0
Ses05F_impro05_F008,Ses05F_impro05_F007,Ses05F_impro05_M008,fru,neu,neu,2,1,1
Ses05F_impro05_M009,Ses05F_impro05_M008,Ses05F_impro05_F008,neu,neu,fru,2,1,0
Ses05F_impro05_F009,Ses05F_impro05_F008,Ses05F_impro05_M009,fru,fru,neu,2,1,0
Ses05F_impro05_M010,Ses05F_impro05_M009,Ses05F_impro05_F009,neu,neu,fru,2,1,0
Ses05F_impro05_F010,Ses05F_impro05_F009,Ses05F_impro05_M010,neu,fru,neu,2,1,1
Ses05F_impro05_M011,Ses05F_impro05_M010,Ses05F_impro05_F010,fru,neu,neu,2,1,1
Ses05F_impro05_F011,Ses05F_impro05_F010,Ses05F_impro05_M011,fru,neu,fru,2,1,1
Ses05F_impro05_M012,Ses05F_impro05_M011,Ses05F_impro05_F011,neu,fru,fru,2,1,1
Ses05F_impro05_F012,Ses05F_impro05_F011,Ses05F_impro05_M012,fru,fru,neu,2,1,0
Ses05F_impro05_M013,Ses05F_impro05_M012,Ses05F_impro05_F012,fru,neu,fru,2,1,1
Ses05F_impro05_F013,Ses05F_impro05_F012,Ses05F_impro05_M013,fru,fru,fru,2,1,0
Ses05F_impro05_M014,Ses05F_impro05_M013,Ses05F_impro05_F013,neu,fru,fru,2,1,1
Ses05F_impro05_F014,Ses05F_impro05_F013,Ses05F_impro05_M014,fru,fru,neu,2,1,0
Ses05F_impro05_M015,Ses05F_impro05_M014,Ses05F_impro05_F014,neu,neu,fru,2,1,0
Ses05F_impro05_F015,Ses05F_impro05_F014,Ses05F_impro05_M015,xxx,fru,neu,2,1,1
Ses05F_impro05_M016,Ses05F_impro05_M015,Ses05F_impro05_F015,neu,neu,xxx,2,1,0
Ses05F_impro05_F016,Ses05F_impro05_F015,Ses05F_impro05_M016,xxx,xxx,neu,2,1,0
Ses05F_impro05_M017,Ses05F_impro05_M016,Ses05F_impro05_F016,neu,neu,xxx,2,1,0
Ses05F_impro05_F017,Ses05F_impro05_F016,Ses05F_impro05_M017,fru,xxx,neu,2,1,1
Ses05F_impro05_M018,Ses05F_impro05_M017,Ses05F_impro05_F017,neu,neu,fru,2,1,0
Ses05F_impro05_F018,Ses05F_impro05_F017,Ses05F_impro05_M018,ang,fru,neu,2,1,1
Ses05F_impro05_M019,Ses05F_impro05_M018,Ses05F_impro05_F018,neu,neu,ang,2,1,0
Ses05F_impro05_M020,Ses05F_impro05_M019,Ses05F_impro05_F018,fru,neu,ang,1,2,1
Ses05F_impro05_M021,Ses05F_impro05_M020,Ses05F_impro05_F018,fru,fru,ang,1,3,0
Ses05F_impro05_M022,Ses05F_impro05_M021,Ses05F_impro05_F018,neu,fru,ang,1,4,1
Ses05F_impro05_M023,Ses05F_impro05_M022,Ses05F_impro05_F018,neu,neu,ang,1,5,0
Ses05F_impro05_F019,Ses05F_impro05_F018,Ses05F_impro05_M023,ang,ang,neu,6,1,0
Ses05F_impro05_M024,Ses05F_impro05_M023,Ses05F_impro05_F019,xxx,neu,ang,2,1,1
Ses05F_impro05_F020,Ses05F_impro05_F019,Ses05F_impro05_M024,ang,ang,xxx,2,1,0
Ses05F_impro05_M025,Ses05F_impro05_M024,Ses05F_impro05_F020,neu,xxx,ang,2,1,1
Ses05F_impro05_F021,Ses05F_impro05_F020,Ses05F_impro05_M025,ang,ang,neu,2,1,0
Ses05F_impro05_M026,Ses05F_impro05_M025,Ses05F_impro05_F021,fru,neu,ang,2,1,1
Ses05F_impro05_M027,Ses05F_impro05_M026,Ses05F_impro05_F021,fru,fru,ang,1,2,0
Ses05F_impro05_F022,Ses05F_impro05_F021,Ses05F_impro05_M027,ang,ang,fru,3,1,0
Ses05F_impro05_M028,Ses05F_impro05_M027,Ses05F_impro05_F022,fru,fru,ang,2,1,0
Ses05F_impro05_F023,Ses05F_impro05_F022,Ses05F_impro05_M028,ang,ang,fru,2,1,0
Ses05F_impro05_M029,Ses05F_impro05_M028,Ses05F_impro05_F023,fru,fru,ang,2,1,0
Ses05F_impro05_F024,Ses05F_impro05_F023,Ses05F_impro05_M029,ang,ang,fru,2,1,0
Ses05F_impro05_M030,Ses05F_impro05_M029,Ses05F_impro05_F024,neu,fru,ang,2,1,1
Ses05F_impro05_F025,Ses05F_impro05_F024,Ses05F_impro05_M030,xxx,ang,neu,2,1,1
Ses05F_impro05_M031,Ses05F_impro05_M030,Ses05F_impro05_F025,neu,neu,xxx,2,1,0
Ses05F_impro05_F026,Ses05F_impro05_F025,Ses05F_impro05_M031,fru,xxx,neu,2,1,1
Ses05F_impro05_M032,Ses05F_impro05_M031,Ses05F_impro05_F026,neu,neu,fru,2,1,0
Ses05F_impro05_F027,Ses05F_impro05_F026,Ses05F_impro05_M032,fru,fru,neu,2,1,0
Ses05F_impro05_M033,Ses05F_impro05_M032,Ses05F_impro05_F027,neu,neu,fru,2,1,0
Ses05F_impro05_F028,Ses05F_impro05_F027,Ses05F_impro05_M033,fru,fru,neu,2,1,0
Ses05F_impro05_M034,Ses05F_impro05_M033,Ses05F_impro05_F028,neu,neu,fru,2,1,0
Ses05F_impro05_F029,Ses05F_impro05_F028,Ses05F_impro05_M034,xxx,fru,neu,2,1,1
Ses05F_impro05_M035,Ses05F_impro05_M034,Ses05F_impro05_F029,fru,neu,xxx,2,1,1
Ses05F_impro05_F030,Ses05F_impro05_F029,Ses05F_impro05_M035,fru,xxx,fru,2,1,1
Ses05F_impro05_M036,Ses05F_impro05_M035,Ses05F_impro05_F030,neu,fru,fru,2,1,1
Ses05F_impro05_F031,Ses05F_impro05_F030,Ses05F_impro05_M036,ang,fru,neu,2,1,1
Ses05F_impro05_M037,Ses05F_impro05_M036,Ses05F_impro05_F031,neu,neu,ang,2,1,0
Ses05F_impro05_M038,Ses05F_impro05_M037,Ses05F_impro05_F031,fru,neu,ang,1,2,1
Ses05F_impro05_F032,Ses05F_impro05_F031,Ses05F_impro05_M038,xxx,ang,fru,3,1,1
Ses05F_impro05_M039,Ses05F_impro05_M038,Ses05F_impro05_F032,neu,fru,xxx,2,1,1
Ses05F_impro05_F033,Ses05F_impro05_F032,Ses05F_impro05_M039,ang,xxx,neu,2,1,1
Ses05F_impro05_M040,Ses05F_impro05_M039,Ses05F_impro05_F033,neu,neu,ang,2,1,0
Ses05F_impro05_F034,Ses05F_impro05_F033,Ses05F_impro05_M040,ang,ang,neu,2,1,0
Ses05F_impro05_M041,Ses05F_impro05_M040,Ses05F_impro05_F034,neu,neu,ang,2,1,0
Ses05F_impro05_F035,Ses05F_impro05_F034,Ses05F_impro05_M041,xxx,ang,neu,2,1,1
Ses05F_impro05_M042,Ses05F_impro05_M041,Ses05F_impro05_F035,xxx,neu,xxx,2,1,1
Ses05F_impro05_F036,Ses05F_impro05_F035,Ses05F_impro05_M042,fru,xxx,xxx,2,1,1
Ses05F_impro05_M043,Ses05F_impro05_M042,Ses05F_impro05_F036,fru,xxx,fru,2,1,1
Ses05F_impro05_F037,Ses05F_impro05_F036,Ses05F_impro05_M043,fru,fru,fru,2,1,0
Ses05F_impro05_M044,Ses05F_impro05_M043,Ses05F_impro05_F037,fru,fru,fru,2,1,0
Ses05F_impro05_F038,Ses05F_impro05_F037,Ses05F_impro05_M044,fru,fru,fru,2,1,0
Ses05F_impro05_M045,Ses05F_impro05_M044,Ses05F_impro05_F038,fru,fru,fru,2,1,0
Ses05F_impro05_F039,Ses05F_impro05_F038,Ses05F_impro05_M045,fru,fru,fru,2,1,0
Ses05F_impro05_M046,Ses05F_impro05_M045,Ses05F_impro05_F039,fru,fru,fru,2,1,0
Ses05F_impro05_F040,Ses05F_impro05_F039,Ses05F_impro05_M046,fru,fru,fru,2,1,0
Ses05F_impro05_M047,Ses05F_impro05_M046,Ses05F_impro05_F040,fru,fru,fru,2,1,0
Ses05F_impro05_F041,Ses05F_impro05_F040,Ses05F_impro05_M047,ang,fru,fru,2,1,1
Ses05F_impro05_M048,Ses05F_impro05_M047,Ses05F_impro05_F041,neu,fru,ang,2,1,1
Ses05F_impro05_F042,Ses05F_impro05_F041,Ses05F_impro05_M048,ang,ang,neu,2,1,0
Ses05F_impro05_M049,Ses05F_impro05_M048,Ses05F_impro05_F042,fru,neu,ang,2,1,1
Ses05F_impro05_M050,Ses05F_impro05_M049,Ses05F_impro05_F042,neu,fru,ang,1,2,1
Ses05F_impro05_F043,Ses05F_impro05_F042,Ses05F_impro05_M050,xxx,ang,neu,3,1,1
Ses05F_impro05_M051,Ses05F_impro05_M050,Ses05F_impro05_F043,neu,neu,xxx,2,1,0
Ses05F_impro05_F044,Ses05F_impro05_F043,Ses05F_impro05_M051,fru,xxx,neu,2,1,1
Ses05F_impro05_M052,Ses05F_impro05_M051,Ses05F_impro05_F044,neu,neu,fru,2,1,0
Ses05F_impro05_F045,Ses05F_impro05_F044,Ses05F_impro05_M052,fru,fru,neu,2,1,0
Ses05F_impro05_M053,Ses05F_impro05_M052,Ses05F_impro05_F045,neu,neu,fru,2,1,0
Ses05F_impro06_M000,pad,pad,xxx,pad,pad,None,None,0
Ses05F_impro06_F000,pad,Ses05F_impro06_M000,sad,pad,xxx,None,1,0
Ses05F_impro06_M001,Ses05F_impro06_M000,Ses05F_impro06_F000,sad,xxx,sad,2,1,1
Ses05F_impro06_F001,Ses05F_impro06_F000,Ses05F_impro06_M001,sad,sad,sad,2,1,0
Ses05F_impro06_F002,Ses05F_impro06_F001,Ses05F_impro06_M001,sad,sad,sad,1,2,0
Ses05F_impro06_M002,Ses05F_impro06_M001,Ses05F_impro06_F002,sad,sad,sad,3,1,0
Ses05F_impro06_F003,Ses05F_impro06_F002,Ses05F_impro06_M002,sad,sad,sad,2,1,0
Ses05F_impro06_F004,Ses05F_impro06_F003,Ses05F_impro06_M002,sad,sad,sad,1,2,0
Ses05F_impro06_M003,Ses05F_impro06_M002,Ses05F_impro06_F004,sad,sad,sad,3,1,0
Ses05F_impro06_M004,Ses05F_impro06_M003,Ses05F_impro06_F004,sad,sad,sad,1,2,0
Ses05F_impro06_F005,Ses05F_impro06_F004,Ses05F_impro06_M004,sad,sad,sad,3,1,0
Ses05F_impro06_F006,Ses05F_impro06_F005,Ses05F_impro06_M004,sad,sad,sad,1,2,0
Ses05F_impro06_M005,Ses05F_impro06_M004,Ses05F_impro06_F006,sad,sad,sad,3,1,0
Ses05F_impro06_M006,Ses05F_impro06_M005,Ses05F_impro06_F006,sad,sad,sad,1,2,0
Ses05F_impro06_F007,Ses05F_impro06_F006,Ses05F_impro06_M006,sad,sad,sad,3,1,0
Ses05F_impro06_M007,Ses05F_impro06_M006,Ses05F_impro06_F007,sad,sad,sad,2,1,0
Ses05F_impro06_F008,Ses05F_impro06_F007,Ses05F_impro06_M007,sad,sad,sad,2,1,0
Ses05F_impro06_F009,Ses05F_impro06_F008,Ses05F_impro06_M007,sad,sad,sad,1,2,0
Ses05F_impro06_M008,Ses05F_impro06_M007,Ses05F_impro06_F009,sad,sad,sad,3,1,0
Ses05F_impro06_F010,Ses05F_impro06_F009,Ses05F_impro06_M008,sad,sad,sad,2,1,0
Ses05F_impro06_M009,Ses05F_impro06_M008,Ses05F_impro06_F010,sad,sad,sad,2,1,0
Ses05F_impro06_M010,Ses05F_impro06_M009,Ses05F_impro06_F010,neu,sad,sad,1,2,1
Ses05F_impro06_F011,Ses05F_impro06_F010,Ses05F_impro06_M010,sad,sad,neu,3,1,0
Ses05F_impro06_F012,Ses05F_impro06_F011,Ses05F_impro06_M010,sad,sad,neu,1,2,0
Ses05F_impro06_M011,Ses05F_impro06_M010,Ses05F_impro06_F012,sad,neu,sad,3,1,1
Ses05F_impro06_F013,Ses05F_impro06_F012,Ses05F_impro06_M011,sad,sad,sad,2,1,0
Ses05F_impro06_M012,Ses05F_impro06_M011,Ses05F_impro06_F013,neu,sad,sad,2,1,1
Ses05F_impro06_F014,Ses05F_impro06_F013,Ses05F_impro06_M012,sad,sad,neu,2,1,0
Ses05F_impro06_M013,Ses05F_impro06_M012,Ses05F_impro06_F014,neu,neu,sad,2,1,0
Ses05F_impro06_F015,Ses05F_impro06_F014,Ses05F_impro06_M013,sad,sad,neu,2,1,0
Ses05F_impro06_F016,Ses05F_impro06_F015,Ses05F_impro06_M013,sad,sad,neu,1,2,0
Ses05F_impro06_M014,Ses05F_impro06_M013,Ses05F_impro06_F016,sad,neu,sad,3,1,1
Ses05F_impro06_F017,Ses05F_impro06_F016,Ses05F_impro06_M014,sad,sad,sad,2,1,0
Ses05F_impro06_M015,Ses05F_impro06_M014,Ses05F_impro06_F017,xxx,sad,sad,2,1,1
Ses05F_impro06_F018,Ses05F_impro06_F017,Ses05F_impro06_M015,sad,sad,xxx,2,1,0
Ses05F_impro06_M016,Ses05F_impro06_M015,Ses05F_impro06_F018,xxx,xxx,sad,2,1,0
Ses05F_impro06_M017,Ses05F_impro06_M016,Ses05F_impro06_F018,neu,xxx,sad,1,2,1
Ses05F_impro06_F019,Ses05F_impro06_F018,Ses05F_impro06_M017,sad,sad,neu,3,1,0
Ses05F_impro06_M018,Ses05F_impro06_M017,Ses05F_impro06_F019,neu,neu,sad,2,1,0
Ses05F_impro06_F020,Ses05F_impro06_F019,Ses05F_impro06_M018,sad,sad,neu,2,1,0
Ses05F_impro06_M019,Ses05F_impro06_M018,Ses05F_impro06_F020,neu,neu,sad,2,1,0
Ses05F_impro06_F021,Ses05F_impro06_F020,Ses05F_impro06_M019,sad,sad,neu,2,1,0
Ses05F_impro06_F022,Ses05F_impro06_F021,Ses05F_impro06_M019,sad,sad,neu,1,2,0
Ses05F_impro06_F023,Ses05F_impro06_F022,Ses05F_impro06_M019,sad,sad,neu,1,3,0
Ses05F_impro06_M020,Ses05F_impro06_M019,Ses05F_impro06_F023,sad,neu,sad,4,1,1
Ses05F_impro06_M021,Ses05F_impro06_M020,Ses05F_impro06_F023,neu,sad,sad,1,2,1
Ses05F_impro06_F024,Ses05F_impro06_F023,Ses05F_impro06_M021,sad,sad,neu,3,1,0
Ses05F_impro06_M022,Ses05F_impro06_M021,Ses05F_impro06_F024,neu,neu,sad,2,1,0
Ses05F_impro06_F025,Ses05F_impro06_F024,Ses05F_impro06_M022,sad,sad,neu,2,1,0
Ses05F_impro06_M023,Ses05F_impro06_M022,Ses05F_impro06_F025,neu,neu,sad,2,1,0
Ses05F_impro06_F026,Ses05F_impro06_F025,Ses05F_impro06_M023,sad,sad,neu,2,1,0
Ses05F_impro06_M024,Ses05F_impro06_M023,Ses05F_impro06_F026,neu,neu,sad,2,1,0
Ses05F_impro06_F027,Ses05F_impro06_F026,Ses05F_impro06_M024,sad,sad,neu,2,1,0
Ses05F_impro06_M025,Ses05F_impro06_M024,Ses05F_impro06_F027,neu,neu,sad,2,1,0
Ses05F_impro06_F028,Ses05F_impro06_F027,Ses05F_impro06_M025,xxx,sad,neu,2,1,1
Ses05F_impro06_F029,Ses05F_impro06_F028,Ses05F_impro06_M025,sad,xxx,neu,1,2,1
Ses05F_impro07_F000,pad,pad,hap,pad,pad,None,None,0
Ses05F_impro07_M000,pad,Ses05F_impro07_F000,hap,pad,hap,None,1,0
Ses05F_impro07_F001,Ses05F_impro07_F000,Ses05F_impro07_M000,hap,hap,hap,2,1,0
Ses05F_impro07_M001,Ses05F_impro07_M000,Ses05F_impro07_F001,hap,hap,hap,2,1,0
Ses05F_impro07_F002,Ses05F_impro07_F001,Ses05F_impro07_M001,hap,hap,hap,2,1,0
Ses05F_impro07_M002,Ses05F_impro07_M001,Ses05F_impro07_F002,hap,hap,hap,2,1,0
